# Project_code     RA                   Dec                  Release_date   Release_date_Mjd   Group_ous_id              Member_ous_id             Asdm_uid                   Field_of_view       
# 
  2015.1.00207.S   150.1501250000105    2.3641944444449345   2018-03-12     58189.0            uid://A001/X2fe/Xd05      uid://A001/X2fe/Xd06      uid://A002/Xb8c0d3/X2227   63.25227327056802   
  2015.1.00207.S   150.11137500001277   2.403138888889412    2018-03-12     58189.0            uid://A001/X2fe/Xd05      uid://A001/X2fe/Xd06      uid://A002/Xb8c0d3/X2227   63.25227326565229   
  2015.1.00207.S   150.11304166667773   2.527361111111639    2018-03-12     58189.0            uid://A001/X2fe/Xd05      uid://A001/X2fe/Xd06      uid://A002/Xb8c0d3/X2227   63.25227326920146   
  2015.1.00207.S   150.075708333345     2.380666666667171    2018-03-12     58189.0            uid://A001/X2fe/Xd05      uid://A001/X2fe/Xd06      uid://A002/Xb8c0d3/X2227   63.25227326800858   
  2016.1.00534.S   150.28613749997092   1.7410000000001933   2018-03-15     58192.0            uid://A001/X879/Xa9       uid://A001/X879/Xaa       uid://A002/Xbc4a22/X1526   42.7939010582941    
  2015.1.01171.S   149.92602916665092   2.526294444444519    2018-03-15     58192.0            uid://A001/X2fe/X833      uid://A001/X2fe/X834      uid://A002/Xb1cc39/Xee0    23.553905234509877  
  2015.1.01171.S   149.91504166665268   2.5063833333333942   2018-03-15     58192.0            uid://A001/X2fe/X833      uid://A001/X2fe/X834      uid://A002/Xb1cc39/Xee0    23.553905234509877  
  2016.1.00790.S   150.26848999995016   2.077003000000926    2018-03-21     58198.0            uid://A001/X879/X176      uid://A001/X879/X177      uid://A002/Xbdcd3c/X3c17   43.392651170905935  
  2016.1.00790.S   150.05739999996766   2.3269370000003566   2018-03-21     58198.0            uid://A001/X879/X16e      uid://A001/X879/X16f      uid://A002/Xbdcd3c/Xf11    41.768290051448936  
  2016.1.00790.S   150.27272000000647   2.534360000000005    2018-03-21     58198.0            uid://A001/X879/X18a      uid://A001/X879/X18b      uid://A002/Xbdb592/Xad7    44.55361701630965   
  2016.1.01559.S   150.412874999989     2.2790944400000317   2018-03-21     58198.0            uid://A001/X888/X144      uid://A001/X888/X145      uid://A002/Xbc4a22/X15b3   24.45450260812028   
  2016.1.01155.S   150.23749999997568   2.33661944444462     2018-03-21     58198.0            uid://A001/X886/X23f      uid://A001/X886/X242      uid://A002/Xbae7da/Xaf5    67.60673310479838   
  2016.1.00798.S   149.9308774999876    2.1187336111111494   2018-03-22     58199.0            uid://A001/X87d/X770      uid://A001/X87d/X771      uid://A002/Xbb44e1/X1757   61.57324796499391   
  2016.1.00790.S   150.4286800000238    2.0227470000001917   2018-03-22     58199.0            uid://A001/X879/X172      uid://A001/X879/X173      uid://A002/Xbdcd3c/X4166   45.02331407019467   
  2016.1.01512.S   150.4454166666871    2.390166666667046    2018-03-22     58199.0            uid://A001/X87d/Xb97      uid://A001/X87d/Xb98      uid://A002/Xb903d6/X9e85   58.784360148722136  
  2016.1.00798.S   150.31478875002946   2.6287538888892734   2018-03-23     58200.0            uid://A001/X87d/X744      uid://A001/X87d/X745      uid://A002/Xbb44e1/X1b70   64.65710931281328   
  2016.1.00790.S   150.05178999997935   2.356089000000118    2018-03-24     58201.0            uid://A001/X879/X182      uid://A001/X879/X183      uid://A002/Xbdcd3c/X3f57   45.44297188642116   
  2016.1.00171.S   150.0475833332998    2.6212000000006834   2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.92071346577782   
  2016.1.00171.S   150.6359999999654    2.744169444445209    2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.92071346259565   
  2016.1.00171.S   150.5639999999653    1.9014805555560697   2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.92071346226748   
  2016.1.00171.S   150.210249999965     2.5654194444451703   2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.920713460570944  
  2016.1.00171.S   149.96379166663428   2.8802388888896076   2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.92071346911993   
  2016.1.00171.S   150.23083333329782   2.578158333334072    2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.92071345903639   
  2016.1.00171.S   150.6762916666324    2.52716944444513     2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.920713463437025  
  2016.1.00171.S   149.58524999996794   2.051130555556043    2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.92071347033325   
  2016.1.00171.S   150.38399999996656   1.5724611111114974   2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.92071346607536   
  2016.1.00171.S   150.58183333330018   2.287788888889469    2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.92071346703926   
  2016.1.00171.S   149.8519583332986    2.718588888889645    2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.920713461372095  
  2016.1.00171.S   150.4955833332995    2.412519444445081    2018-03-25     58202.0            uid://A001/X879/X23a      uid://A001/X879/X23b      uid://A002/Xbae7da/X64b    60.920713465186665  
  2016.1.00798.S   150.37736500001188   2.3118258333333896   2018-03-25     58202.0            uid://A001/X87d/X75c      uid://A001/X87d/X75d      uid://A002/Xbb44e1/X196c   60.90058574413605   
  2016.1.01240.S   150.13959400001787   2.426985400000133    2018-04-01     58209.0            uid://A001/X87d/X57f      uid://A001/X87d/X580      uid://A002/Xbd3836/X4bfa   25.117968645568286  
  2016.1.00330.S   150.08624999998295   2.5890300000001023   2018-04-03     58211.0            uid://A001/X11a2/X10      uid://A001/X11a2/X11      uid://A002/Xbe5932/X1015   25.52365324481848   
  2016.1.01426.S   150.61649999996845   2.167972222222528    2018-04-03     58211.0            uid://A001/X87a/Xa3b      uid://A001/X87a/Xa3c      uid://A002/Xbe0d4d/X79c    26.809595480725843  
  2016.1.01040.S   150.05910000001035   2.219949722222691    2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239940953466  
  2016.1.01040.S   150.57483958334126   1.94785972222259     2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239941710606  
  2016.1.01040.S   150.24010958334222   2.3532900000004577   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.24923994062455   
  2016.1.01040.S   150.12638958334287   2.432849722222712    2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.24923994030401   
  2016.1.01040.S   149.61813000001302   2.1934597222226877   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239936663514  
  2016.1.01040.S   149.4831495833437    2.4129700000004863   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.24923993938747   
  2016.1.01040.S   150.42072958334106   2.6229700000004996   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.24923994180224   
  2016.1.01040.S   150.09090000001288   2.497289722222754    2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239936816952  
  2016.1.01040.S   150.12566000001175   2.621279722222776    2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.24923993853181   
  2016.1.01040.S   149.70238000001305   2.7298500000005914   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239936671213  
  2016.1.01040.S   150.06781000001365   1.8510797222226372   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239940190073  
  2016.1.01040.S   150.26386958334507   1.8691697222226107   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239938449147  
  2016.1.01040.S   150.17650000000882   1.955230000000378    2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239941096004  
  2016.1.01040.S   150.05457000000814   1.9662597222226      2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239941605715  
  2016.1.01040.S   149.8421800000089    1.6051300000002986   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.24923994103917   
  2016.1.01040.S   150.5913095833423    2.1764497222226487   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239940858192  
  2016.1.01040.S   150.65852000001178   2.3178597222227038   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239938483647  
  2016.1.01040.S   150.48572958334427   2.3503100000004764   2018-04-05     58213.0            uid://A001/X879/X683      uid://A001/X879/X684      uid://A002/Xbe7502/X1336   28.249239939500505  
  2016.1.01546.S   150.23017000000027   2.377281000000575    2018-04-06     58214.0            uid://A001/X885/X1df      uid://A001/X885/X1e0      uid://A002/Xbde2d7/X109    61.768712655364006  
  2016.1.01546.S   149.9231899999994    2.659405000000649    2018-04-06     58214.0            uid://A001/X885/X1df      uid://A001/X885/X1e0      uid://A002/Xbde2d7/X109    61.768712653962666  
  2016.1.01149.S   150.08624999998162   2.5880554734501433   2018-04-10     58218.0            uid://A001/X88e/X9d       uid://A001/X88e/X9e       uid://A002/Xb8e961/X31ed   246.54704819248502  
  2016.1.01208.S   149.70416666665767   1.6552777777778473   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000162311153  
  2016.1.01208.S   149.74583333332464   1.7127777777778523   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000162510908  
  2016.1.01208.S   150.1749999999909    1.7316666666667453   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000162202483  
  2016.1.01208.S   150.04166666665816   1.7797222222223021   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000016240285   
  2016.1.01208.S   149.61249999999274   1.7866666666667437   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000163015848  
  2016.1.01208.S   150.23749999999188   1.7997222222222962   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000162503348  
  2016.1.01208.S   149.8583333333282    1.8411111111111822   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000164135862  
  2016.1.01208.S   150.08749999999486   1.858888888888963    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000016423648   
  2016.1.01208.S   149.99999999999542   1.8763888888889606   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000016433711   
  2016.1.01208.S   150.2999999999952    1.9155555555556336   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000164128867  
  2016.1.01208.S   150.20416666666245   2.0605555555556347   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.2500001642167    
  2016.1.01208.S   150.15833333332955   2.061388888888966    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000164318866  
  2016.1.01208.S   150.59166666666405   2.081388888888969    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000163192034  
  2016.1.01208.S   150.41249999999815   2.1058333333334147   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000162984993  
  2016.1.01208.S   150.4374999999985    2.1438888888889682   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000016318547   
  2016.1.01208.S   150.4458333333322    2.145555555555641    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000163287538  
  2016.1.01208.S   150.40833333333265   2.152777777777862    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000163082273  
  2016.1.01208.S   149.72083333333438   2.1791666666667506   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000016307943   
  2016.1.01208.S   150.40416666666817   2.1861111111111935   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000161545024  
  2016.1.01208.S   150.03333333333632   2.196388888888977    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000016133943   
  2016.1.01208.S   150.03750000000332   2.198333333333423    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000161134732  
  2016.1.01208.S   149.69166666667107   2.204722222222313    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000160725072  
  2016.1.01208.S   150.20416666667046   2.2186111111111995   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000161132533  
  2016.1.01208.S   150.3750000000038    2.2544444444445357   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000016102636   
  2016.1.01208.S   149.77500000000575   2.2655555555556512   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000015744679   
  2016.1.01208.S   150.01250000000587   2.2930555555556564   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000159897453  
  2016.1.01208.S   150.13750000000735   2.4338888888890047   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000160085683  
  2016.1.01208.S   149.97083333334137   2.4538888888890145   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000159776626  
  2016.1.01208.S   150.05416666667497   2.4825000000001283   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000015997763   
  2016.1.01208.S   149.61250000001007   2.489722222222354    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000015128792   
  2016.1.01208.S   149.46666666667778   2.524166666666808    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000150772845  
  2016.1.01208.S   149.86250000001112   2.524444444444598    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000015649707   
  2016.1.01208.S   149.4416666666795    2.549722222222396    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000155574057  
  2016.1.01208.S   149.88750000001235   2.561111111111272    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000156083757  
  2016.1.01208.S   149.54166666668004   2.5630555555557315   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000155470225  
  2016.1.01208.S   150.0500000000133    2.564444444444609    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000014872382   
  2016.1.01208.S   149.4875000000153    2.571388888889076    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000147394218  
  2016.1.01208.S   149.47500000001608   2.573055555555769    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000015301585   
  2016.1.01208.S   149.98750000001593   2.577222222222432    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000153628637  
  2016.1.01208.S   150.55000000001525   2.6566666666668777   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000154436567  
  2016.1.01208.S   149.70416666668388   2.657777777778016    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000152494472  
  2016.1.01208.S   149.84166666668446   2.672777777778015    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000145031514  
  2016.1.01208.S   149.67083333335225   2.7419444444447105   2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000144103428  
  2016.1.01208.S   150.5041666666849    2.773888888889151    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.25000015176443   
  2016.1.01208.S   149.94166666668676   2.775277777778079    2018-04-10     58218.0            uid://A001/X87d/Xc58      uid://A001/X87d/Xc59      uid://A002/Xbe43ba/Xe17    26.250000150231276  
  2016.1.01426.S   150.0364583333329    2.3171944444444494   2018-04-21     58229.0            uid://A001/X87a/Xa47      uid://A001/X87a/Xa48      uid://A002/Xbe2ed7/X787d   28.00522965674437   
  2016.1.01454.S   150.45096999994942   2.817056111112444    2018-04-27     58235.0            uid://A001/X88f/X183      uid://A001/X88f/X184      uid://A002/Xbf032d/X6112   27.26442844101836   
  2016.1.01454.S   150.45096999995636   2.8170561111119947   2018-04-27     58235.0            uid://A001/X88f/X17d      uid://A001/X88f/X17e      uid://A002/Xbf032d/X633c   28.092666782790456  
  2016.1.01454.S   150.45096999996764   2.8170561111115577   2018-04-27     58235.0            uid://A001/X88f/X180      uid://A001/X88f/X181      uid://A002/Xbf032d/X6945   27.672351669469133  
  2016.1.01454.S   150.4509699999806    2.8170562000001405   2018-04-27     58235.0            uid://A001/X88f/X192      uid://A001/X88f/X193      uid://A002/Xbf032d/X6f06   23.764533084685905  
  2016.1.01454.S   150.45097000001394   2.8170562000000725   2018-04-27     58235.0            uid://A001/X88f/X189      uid://A001/X88f/X18a      uid://A002/Xbf032d/X7932   24.717301988786488  
  2016.1.01454.S   150.45097000002664   2.817056200000314    2018-04-27     58235.0            uid://A001/X88f/X18c      uid://A001/X88f/X18d      uid://A002/Xbf032d/X7ba3   24.391335752302115  
  2016.1.01454.S   150.11257999995092   2.3765588888899276   2018-04-27     58235.0            uid://A001/X88f/X183      uid://A001/X88f/X184      uid://A002/Xbf032d/X6112   27.26442844101836   
  2016.1.01454.S   150.1125799999582    2.3765588888895506   2018-04-27     58235.0            uid://A001/X88f/X17d      uid://A001/X88f/X17e      uid://A002/Xbf032d/X633c   28.092666782790456  
  2016.1.01454.S   150.11257999997      2.3765588888891975   2018-04-27     58235.0            uid://A001/X88f/X180      uid://A001/X88f/X181      uid://A002/Xbf032d/X6945   27.672351669469133  
  2016.1.01454.S   150.11257999998293   2.376559000000083    2018-04-27     58235.0            uid://A001/X88f/X192      uid://A001/X88f/X193      uid://A002/Xbf032d/X6f06   23.764533084685905  
  2016.1.01454.S   150.11258000001624   2.376559000000103    2018-04-27     58235.0            uid://A001/X88f/X189      uid://A001/X88f/X18a      uid://A002/Xbf032d/X7932   24.717301988786488  
  2016.1.01454.S   150.11258000002874   2.3765590000003254   2018-04-27     58235.0            uid://A001/X88f/X18c      uid://A001/X88f/X18d      uid://A002/Xbf032d/X7ba3   24.391335752302115  
  2016.1.01454.S   149.42838999995107   1.8192616666674208   2018-04-27     58235.0            uid://A001/X88f/X183      uid://A001/X88f/X184      uid://A002/Xbf032d/X6112   27.26442844101836   
  2016.1.01454.S   149.42838999995845   1.81926166666716     2018-04-27     58235.0            uid://A001/X88f/X17d      uid://A001/X88f/X17e      uid://A002/Xbf032d/X633c   28.092666782790456  
  2016.1.01454.S   149.42838999997025   1.8192616666668768   2018-04-27     58235.0            uid://A001/X88f/X180      uid://A001/X88f/X181      uid://A002/Xbf032d/X6945   27.672351669469133  
  2016.1.01454.S   149.42838999998344   1.8192619000000554   2018-04-27     58235.0            uid://A001/X88f/X192      uid://A001/X88f/X193      uid://A002/Xbf032d/X6f06   23.764533084685905  
  2016.1.01454.S   149.42839000001675   1.8192619000000836   2018-04-27     58235.0            uid://A001/X88f/X189      uid://A001/X88f/X18a      uid://A002/Xbf032d/X7932   24.717301988786488  
  2016.1.01454.S   149.4283900000292    1.8192619000002495   2018-04-27     58235.0            uid://A001/X88f/X18c      uid://A001/X88f/X18d      uid://A002/Xbf032d/X7ba3   24.391335752302115  
  2016.1.01454.S   149.4023399999527    1.9352125000007314   2018-04-27     58235.0            uid://A001/X88f/X183      uid://A001/X88f/X184      uid://A002/Xbf032d/X6112   27.26442844101836   
  2016.1.01454.S   149.40233999996096   1.935212500000457    2018-04-27     58235.0            uid://A001/X88f/X17d      uid://A001/X88f/X17e      uid://A002/Xbf032d/X633c   28.092666782790456  
  2016.1.01454.S   149.4023399999732    1.9352125000001876   2018-04-27     58235.0            uid://A001/X88f/X180      uid://A001/X88f/X181      uid://A002/Xbf032d/X6945   27.672351669469133  
  2016.1.01454.S   149.40233999998665   1.9352126000000296   2018-04-27     58235.0            uid://A001/X88f/X192      uid://A001/X88f/X193      uid://A002/Xbf032d/X6f06   23.764533084685905  
  2016.1.01454.S   149.40234000001868   1.9352126000001073   2018-04-27     58235.0            uid://A001/X88f/X189      uid://A001/X88f/X18a      uid://A002/Xbf032d/X7932   24.717301988786488  
  2016.1.01454.S   149.40234000003093   1.9352126000003165   2018-04-27     58235.0            uid://A001/X88f/X18c      uid://A001/X88f/X18d      uid://A002/Xbf032d/X7ba3   24.391335752302115  
  2016.1.00798.S   150.03669708333348   2.110459999999996    2018-04-28     58236.0            uid://A001/X87d/X758      uid://A001/X87d/X759      uid://A002/Xbb44e1/X185e   66.3111497189994    
  2016.1.00798.S   149.81103499995845   1.6097408333337584   2018-04-28     58236.0            uid://A001/X87d/X768      uid://A001/X87d/X769      uid://A002/Xbb44e1/X136c   66.31754225654652   
  2016.1.00279.S   150.06524999997046   2.2637777777780417   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.34104166665045   2.524861111111196    2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.24029166665215   1.5093611111111451   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   149.390083333321     2.6785555555555955   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   149.41158333332143   1.9703055555555873   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.24699999997108   1.5526944444446231   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   149.9890416666386    2.458222222222492    2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.0379999999723    2.140444444444668    2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   149.79266666663983   2.815388888889177    2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.14029166664054   2.1471111111113164   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   149.9440833333081    1.9543333333334894   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.0863333333082    2.5887777777779917   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.0274166666421    2.643222222222436    2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.26654166664207   2.703750000000236    2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   149.45437499997743   1.9786388888890136   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   149.54433333331173   2.1031111111112337   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.10970833331115   2.257666666666812    2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   149.8684166666455    2.1754166666667967   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   150.0808333333127    1.6849166666667539   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
  2016.1.00279.S   149.92841666663784   2.4943055555558518   2018-04-29     58237.0            uid://A001/X87d/Xbc3      uid://A001/X87d/Xbc4      uid://A002/Xbf70be/X170a   27.03862660944206   
