Project code,Source name,RA,Dec,Galactic longitude,Galactic latitude,Band,Spatial resolution,Frequency resolution,Array,Mosaic,Integration,Release date,Frequency support,Velocity resolution,Pol products,Observation date,PI name,SB name,Proposal authors,Line sensitivity (10 km/s),Continuum sensitivity,PWV,Group ous id,Member ous id,Asdm uid,Project title,Project type,Scan intent,Field of view,Largest angular scale,QA2 Status,COUNT,Science keyword,Scientific category,ASA_PROJECT_CODE
2016.1.01184.S,s12ii,150.10741666663887,2.3291944444446977,236.67753014849472,42.183555523170625,6,0.53925178561836062,976.5625,12m,,2449.44,2018-02-10,"[238.20..240.08GHz,976.56kHz, XX YY] U [254.28..256.28GHz,31250.00kHz, XX YY]",1219.4591972188007,XX YY,2016-12-09 08:14:42,"Bourne, Nathan",s12ii_a_06_TM1,"Simpson, James; Geach, James; Dunlop, James; Rowlands, Kate;",0.4934885737273517,0.025525797380967805,1.4875808,uid://A001/X888/X19d,uid://A001/X888/X19e,uid://A002/Xbb85b6/X8556,Accurate gas-to-dust ratios with [CI] at z~1,S,TARGET,25.480949696324316,2.6890561111937012,Y,0,Galaxy structure & evolution,Galaxy evolution,2016.1.01184.S
2016.1.01184.S,s13ii,150.15183333331902,2.3346111111112617,236.7062656458229,42.222872284508526,6,0.64918317650411461,31250.0,12m,,4838.4,2018-02-10,"[220.71..222.71GHz,31250.00kHz, XX YY] U [235.02..237.02GHz,31250.00kHz, XX YY]",39527.79589318259,XX YY,2016-12-12 07:58:59,"Bourne, Nathan",s13ii_a_06_TM1,"Simpson, James; Geach, James; Dunlop, James; Rowlands, Kate;",0.3798383317813618,0.016796808011131183,0.9326459,uid://A001/X888/X1a5,uid://A001/X888/X1a6,uid://A002/Xbb9cd7/Xab82,Accurate gas-to-dust ratios with [CI] at z~1,S,TARGET,27.527201149246313,3.3550588574723017,Y,0,Galaxy structure & evolution,Galaxy evolution,2016.1.01184.S
2016.1.00171.S,13205,150.57483333332803,1.947861111111883,237.46403170454687,42.340993678478526,3,1.1583711665088128,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7378985400745053,0.03660392416316604,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765337897,8.553424129013266,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,13854,150.6371666666615,2.007669444445238,237.44786837174465,42.42652328561487,3,1.1588647570911472,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.738017878953441,0.03660646767109205,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765326296,8.570691269417487,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,17423,150.24012499999546,2.3532888888898227,236.75477215185686,42.30559243796494,3,1.1626243271538463,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7387150869331527,0.036621327481739095,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765266423,8.692772810515518,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,21060,150.12474999999475,2.6686194444455253,236.3163886739009,42.39363934924196,3,1.1658295559841028,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7393625597730131,0.03663512726061683,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765502534,8.656103261359998,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,21074,150.03729166665838,2.669630555556665,236.24726085640032,42.322758844348506,3,1.1659548672207438,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7393646535098413,0.036635171885021876,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765635371,8.303076483009146,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,2366,149.88954166665886,1.9199694444452238,236.95580813596817,41.76874086265685,3,1.1589655526506508,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7378430178690478,0.03660274080039726,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765655532,8.293001391707483,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,25452,150.05645833332406,1.627488888889559,237.40465691194308,41.73342129606359,3,1.1560144004417934,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7372658099447829,0.036590438576148396,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765620701,8.758421458386755,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,29015,150.59133333332886,2.1764500000008664,237.22601586438898,42.48812009858283,3,1.1605148509815175,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.738356737171715,0.036613689863320226,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765352866,8.638404635846967,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,32303,150.12566666666123,2.621280555556623,236.36949812628572,42.36713046991722,3,1.1653660051903232,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.739264661084699,0.036633040717799985,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765514217,8.629298858361617,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,34968,149.71095833332745,1.6152000000006417,237.14794522625348,41.446084594775606,3,1.1563737463895478,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7372417575842114,0.036589925940011966,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765559568,8.370141649242226,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.01604.S,360903,149.66479999994755,1.836500000000963,236.87190454765073,41.53745852855074,7,0.33175205463970048,31250.0,12m,,574.56,2018-02-11,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",26653.960581232415,XX YY,2016-12-03 07:16:44,"Magnelli, Benjamin",659927_a_07_TM1,"Miettinen, Oskari; Delvecchio, Ivan; Sargent, Mark; Bertoldi, Frank; Smolcic, Vernesa; Karim, Alexander; Schinnerer, Eva; Jimenez Andrade, Eric ;",1.4405869035741454,0.0550772027283081,0.43776226,uid://A001/X87d/Xa,uid://A001/X87d/Xb,uid://A002/Xbb54fa/X2315,A spatially resolved Kennicutt-Schmidt relation for a mass-complete sample of star-forming galaxies at z~1.5,S,TARGET,18.340901017141245,1.5593836599200632,Y,0,Galaxy structure & evolution,Galaxy evolution,2016.1.01604.S
2016.1.00171.S,37175,149.8949583333263,2.174438888889761,236.6818765670753,41.92086236364938,3,1.1613666908905533,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7383526813501322,0.03661360342033226,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765332468,8.375367556909824,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,37508,150.38954166666016,2.255850000000921,236.97937599070565,42.37055239404813,3,1.1615067389417995,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7385172142851126,0.03661711016167613,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765596193,8.348834066060297,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,38986,149.47795833332555,2.642461111112208,235.84571919811037,41.849347621245506,3,1.1664932873904295,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7393084327735138,0.03663397363638182,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765605554,8.238374545088073,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.01604.S,405986,149.79789999994776,1.9088000000009826,236.89661734041306,41.687733599159884,7,0.33218044323712509,31250.0,12m,,574.56,2018-02-11,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",26653.960581232415,XX YY,2016-12-03 07:16:44,"Magnelli, Benjamin",659927_a_07_TM1,"Miettinen, Oskari; Delvecchio, Ivan; Sargent, Mark; Bertoldi, Frank; Smolcic, Vernesa; Karim, Alexander; Schinnerer, Eva; Jimenez Andrade, Eric ;",1.440832476884686,0.05508695703417498,0.43776226,uid://A001/X87d/Xa,uid://A001/X87d/Xb,uid://A002/Xbb54fa/X2315,A spatially resolved Kennicutt-Schmidt relation for a mass-complete sample of star-forming galaxies at z~1.5,S,TARGET,18.340901017141245,1.5613972787344086,Y,0,Galaxy structure & evolution,Galaxy evolution,2016.1.01604.S
2016.1.00171.S,40921,150.02858333332975,2.2099000000008835,236.74708601992378,42.050236099984055,3,1.1615240976966739,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.738424260258701,0.0366151290038488,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765249771,8.79084734280772,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,41210,149.88116666665948,2.4507000000009795,236.3677468632811,42.06920562690154,3,1.1640380410955897,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.738913938671245,0.03662556566841122,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765335265,8.383994389208869,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,41458,150.22316666666083,2.6903805555566627,236.36897830570206,42.48654781000226,3,1.1659158991946066,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.739407645584231,0.03663608818735436,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765552955,8.476882008985145,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,42925,150.47195833332424,1.8438805555563202,237.49636298376848,42.1967327038661,3,1.1575139572505342,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7376919768873011,0.03659952161460942,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.6690476562653,8.709679236307299,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
2016.1.00171.S,44655,150.60966666666022,2.3231500000009446,237.07879631178105,42.5885673939866,3,1.1618958955024412,15625.0,12m,,272.16,2018-02-11,"[86.57..88.44GHz,15625.00kHz, XX YY] U [88.44..90.32GHz,15625.00kHz, XX YY] U [98.67..100.55GHz,15625.00kHz, XX YY] U [100.55..102.42GHz,15625.00kHz, XX YY]",45735.721727748154,XX YY,2016-11-29 11:45:18,"Daddi, Emanuele",25452_a_03_TM1,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Jin, Shuowen; Gobat, Raphael; Kartaltepe, Jeyhan;",1.7386537723680064,0.036620020665821436,2.4063826,uid://A001/X879/X236,uid://A001/X879/X237,uid://A002/Xbb30f0/X3b23,Understanding ISM physics at high-z: cold gas and CO excitation for 75 normal and starburst galaxies at 1.1<z<1.7,S,TARGET,66.66904765584167,8.362033784689197,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2016.1.00171.S
