#          project   SB   GB   MB                    source           rms      beam_maj      beam_min       beam_PA    wavelength        obs_ra       obs_dec        cen_ra       cen_dec    FoV_ra   FoV_dec    NAXIS1    NAXIS2    PIXSC1    PIXSC2                       OBS_DATE     image_file
# 
    2015.1.00137.S    4    1    1                   z12_135      0.124309      0.639868      0.528886      -65.0394       872.697   150.5959600     2.3360700   150.5959717     2.3360583    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:40:54.672000     2015.1.00137.S_SB4_GB1_MB1_z12_135_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_136      0.123142      0.641449      0.530843       -65.147       872.697   150.1690800     2.6547400   150.1690917     2.6547283    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:41:26.448000     2015.1.00137.S_SB4_GB1_MB1_z12_136_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_137      0.116833      0.643755      0.526354      -65.3017       872.697   149.8636300     1.9499700   149.8636417     1.9499583    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:41:58.223999     2015.1.00137.S_SB4_GB1_MB1_z12_137_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_138      0.136252      0.647006      0.526715      -62.7987       872.697   149.9638100     2.8802400   149.9638217     2.8802283    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:42:29.999999     2015.1.00137.S_SB4_GB1_MB1_z12_138_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_139       0.12006      0.648685      0.526431      -65.4708       872.697   149.5298800     1.7857700   149.5298917     1.7857583    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:43:01.776000     2015.1.00137.S_SB4_GB1_MB1_z12_139_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_140      0.122754      0.643664      0.528288      -64.9087       872.697   150.5482900     2.5325600   150.5483017     2.5325483    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:47:02.543999     2015.1.00137.S_SB4_GB1_MB1_z12_140_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_141      0.127483      0.647569      0.527517      -64.6079       872.697   150.1475700     2.5921800   150.1475817     2.5921683    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:47:34.319999     2015.1.00137.S_SB4_GB1_MB1_z12_141_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_142      0.123317      0.649024      0.524542      -65.7875       872.697   150.1114500     1.7375100   150.1114617     1.7374983    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:48:06.096000     2015.1.00137.S_SB4_GB1_MB1_z12_142_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_143      0.127877      0.649889      0.526169      -64.3623       872.697   150.0629000     2.5741100   150.0629117     2.5740983    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:48:37.872000     2015.1.00137.S_SB4_GB1_MB1_z12_143_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_144      0.118947      0.649836      0.526339      -64.5698       872.697   149.8340100     2.4194000   149.8340217     2.4193883    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:49:09.648001     2015.1.00137.S_SB4_GB1_MB1_z12_144_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_145      0.122465      0.655505      0.526042      -63.9652       872.697   149.8053000     2.6589300   149.8053117     2.6589183    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:49:41.424000     2015.1.00137.S_SB4_GB1_MB1_z12_145_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_146      0.125018      0.653564      0.524811      -64.7414       872.697   150.3220200     2.2768600   150.3220317     2.2768483    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:52:03.696000     2015.1.00137.S_SB4_GB1_MB1_z12_146_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_147      0.123425      0.655675      0.524653      -64.7161       872.697   150.3973200     2.2408800   150.3973317     2.2408683    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:55:36.000000     2015.1.00137.S_SB4_GB1_MB1_z12_147_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_148      0.122797      0.659682      0.524704      -65.2125       872.697   149.7458800     2.1259000   149.7458917     2.1258883    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:56:07.776000     2015.1.00137.S_SB4_GB1_MB1_z12_148_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_149      0.122318      0.656931      0.523914      -65.2873       872.697   150.3370100     1.7165400   150.3370217     1.7165283    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:56:39.552000     2015.1.00137.S_SB4_GB1_MB1_z12_149_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    4    1    1                   z12_150      0.129737      0.657127      0.527891      -64.8131       872.697   150.5026600     2.3568800   150.5026717     2.3568683    29.316    29.316       350       350   0.08376   0.08376     2016-03-27T03:57:11.328000     2015.1.00137.S_SB4_GB1_MB1_z12_150_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_10      0.148056      0.659782      0.522277      -56.4803       872.677   150.2526900     2.4864000   150.2527024     2.4863876    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:32:01.056000     2015.1.00137.S_SB5_GB1_MB1_z23_10_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_11      0.151353      0.660652      0.522895      -56.5763       872.677   150.6337100     2.5781800   150.6337224     2.5781676    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:33:38.832000     2015.1.00137.S_SB5_GB1_MB1_z23_11_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_12       0.14582      0.658839      0.523917      -56.6761       872.677   150.4592100     2.6714400   150.4592224     2.6714276    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:34:10.608000     2015.1.00137.S_SB5_GB1_MB1_z23_12_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_13      0.148739      0.663846      0.521554       -57.053       872.677   150.2240100     2.2708200   150.2240224     2.2708076    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:34:42.384000     2015.1.00137.S_SB5_GB1_MB1_z23_13_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_14      0.149603      0.661441      0.520583      -57.0781       872.677   150.3604900     1.9621600   150.3605024     1.9621476    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:35:14.160000     2015.1.00137.S_SB5_GB1_MB1_z23_14_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_15      0.143642      0.660521      0.522138      -56.8666       872.677   150.3313400     2.1624200   150.3313524     2.1624076    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:35:45.935999     2015.1.00137.S_SB5_GB1_MB1_z23_15_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_16      0.146497      0.660819      0.521124      -57.1904       872.677   150.1499200     2.1910000   150.1499324     2.1909876    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:36:17.712000     2015.1.00137.S_SB5_GB1_MB1_z23_16_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_17      0.151355      0.670698      0.518689      -56.8063       872.677   150.1326100     2.2120100   150.1326224     2.2119976    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:37:47.376000     2015.1.00137.S_SB5_GB1_MB1_z23_17_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_18      0.147884      0.664517       0.51933      -57.5148       872.674   149.8164800     1.7798000   149.8164924     1.7797876    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:38:19.152000     2015.1.00137.S_SB5_GB1_MB1_z23_18_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_19      0.145219      0.659927      0.519552       -57.569       872.677   150.3491800     1.7046500   150.3491924     1.7046376    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:38:51.024000     2015.1.00137.S_SB5_GB1_MB1_z23_19_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                     z23_1      0.149205      0.658153      0.523223      -56.6196       872.677   150.4655200     2.4295300   150.4655324     2.4295176    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:27:14.927999     2015.1.00137.S_SB5_GB1_MB1_z23_1_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_20      0.148492      0.664964       0.51921      -56.6357       872.674   149.4968700     2.4561300   149.4968824     2.4561176    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:39:24.144000     2015.1.00137.S_SB5_GB1_MB1_z23_20_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_21       0.14705       0.66546      0.520514      -56.8765       872.677   150.7151800     2.5453700   150.7151924     2.5453576    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:41:53.807999     2015.1.00137.S_SB5_GB1_MB1_z23_21_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_22      0.141524      0.666284      0.517398      -57.6986       872.674   149.7679700     1.6170500   149.7679824     1.6170376    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:42:25.776000     2015.1.00137.S_SB5_GB1_MB1_z23_22_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_23      0.148957      0.667574      0.519581      -57.0187       872.677   150.4056500     2.1512400   150.4056624     2.1512276    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:42:57.552000     2015.1.00137.S_SB5_GB1_MB1_z23_23_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_24      0.150078      0.665135      0.520805      -57.2584       872.677   150.3728800     2.1557500   150.3728924     2.1557376    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:43:29.328000     2015.1.00137.S_SB5_GB1_MB1_z23_24_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_25      0.147574       0.66292      0.521548      -56.7545       872.677   150.3369100     2.4398200   150.3369224     2.4398076    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:44:01.104000     2015.1.00137.S_SB5_GB1_MB1_z23_25_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_26      0.154102       0.66052      0.521165      -55.7346       872.677   150.2683100     2.7492900   150.2683224     2.7492776    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:44:32.880000     2015.1.00137.S_SB5_GB1_MB1_z23_26_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_27      0.153764      0.670243      0.519003      -57.3158       872.674   149.9440800     1.9541800   149.9440924     1.9541676    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:45:04.656000     2015.1.00137.S_SB5_GB1_MB1_z23_27_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_28      0.146735        0.6659      0.520461      -57.6968       872.677   150.4568600     1.9335900   150.4568724     1.9335776    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:45:36.479999     2015.1.00137.S_SB5_GB1_MB1_z23_28_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_29      0.146955      0.665835      0.519545      -57.4199       872.677   150.4648600     1.7094100   150.4648724     1.7093976    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:46:08.256001     2015.1.00137.S_SB5_GB1_MB1_z23_29_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                     z23_2      0.154562      0.660113      0.521423      -56.8881       872.674   149.6151400     1.7895800   149.6151524     1.7895676    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:27:46.703999     2015.1.00137.S_SB5_GB1_MB1_z23_2_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_30      0.150999      0.666273      0.520539      -56.6074       872.677   150.0592000     2.5053200   150.0592124     2.5053076    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:46:40.512000     2015.1.00137.S_SB5_GB1_MB1_z23_30_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_31      0.154358      0.663079      0.518077      -57.4749       872.677   150.4597800     1.6723900   150.4597924     1.6723776    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:48:20.544001     2015.1.00137.S_SB5_GB1_MB1_z23_31_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_32      0.152076      0.670781      0.518458      -56.7098       872.674   149.6488800     2.5981300   149.6488924     2.5981176    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:48:53.712000     2015.1.00137.S_SB5_GB1_MB1_z23_32_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_33       0.15713      0.672791       0.51744      -56.6373       872.674   149.9979100     2.5782100   149.9979224     2.5781976    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:49:25.488000     2015.1.00137.S_SB5_GB1_MB1_z23_33_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_34      0.149213       0.67371      0.517457      -57.1775       872.677   150.0773300     2.1856400   150.0773424     2.1856276    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:49:57.264000     2015.1.00137.S_SB5_GB1_MB1_z23_34_sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00137.S    5    1    1                    z23_35      0.153038      0.677409      0.518006      -56.4926       872.674   149.9920500     2.6934900   149.9920624     2.6934776    28.747    28.747       324       324   0.08873   0.08873     2016-04-22T23:50:29.040000     2015.1.00137.S_SB5_GB1_MB1_z23_35_sci.spw0_1_2_3.cont.I.image.fits
